PlayerName,SecondsRemaining,CarPositionX,CarPositionY,CarPositionZ,CarRotationX,CarRotationY,CarRotationZ,CarRotationW,CarLinearVelocityX,CarLinearVelocityY,CarLinearVelocityZ,CarAngularVelocityX,CarAngularVelocityY,CarAngularVelocityZ,CarSpeed,SpeedFlip
blooort,293.0,628.46,4989.05,18.64,-0.0028079916,-0.0011571839,0.90426576,-0.42695928,-61431.0,-81090.0,24.0,-3.0,27.0,-23920.0,61.039072054873174,0
blooort,293.0,567.29,4923.74,18.64,-0.0028349655,-0.000941392,0.94205046,-0.3354578,-83191.0,-75132.0,25.0,11.0,14.0,-23704.0,67.25772662527332,0
blooort,292.0,480.64,4858.52,33.93,-0.0028943084,-0.000623099,0.9663075,-0.2573732,-102573.0,-69269.0,31573.0,-53.0,-24.0,-10665.0,76.64109111201378,0
blooort,292.0,409.96,4811.08,55.28,-0.0029374666,-0.00036954356,0.9744143,-0.22473997,-108763.0,-72571.0,30571.0,-30.0,-10.0,-9525.0,80.56667704677906,0
blooort,292.0,325.31,4755.23,90.74,-0.0029374666,-0.00020230487,0.9812956,-0.19248436,-116157.0,-75882.0,54814.0,-9.0,-1.0,-8236.0,89.5088622474892,0
blooort,292.0,305.74,4742.5,99.74,-0.0029374666,-0.00018072568,0.9825627,-0.18590811,-117791.0,-76542.0,53720.0,-5.0,0.0,-7974.0,90.23815658688956,0
blooort,292.0,214.96,4684.17,137.98,0.0028943084,0.0008928388,0.98714346,-0.15980795,-122124.0,-78169.0,48817.0,-1581.0,4540.0,-5935.0,91.79757531307676,0
blooort,292.0,123.17,4625.47,172.56,0.03812789,0.0065789544,0.9887744,-0.14431944,-122598.0,-78316.0,43956.0,-3947.0,12459.0,-2602.0,91.18380526475082,0
blooort,292.0,10.5,4553.6,209.91,0.1209113,0.018550092,0.98235005,-0.14150876,-123174.0,-78481.0,38082.0,-6223.0,22090.0,1079.0,90.56093269153094,0
blooort,292.0,-61.47,4507.78,230.9,0.1981867,0.029064551,0.9690037,-0.14459997,-123525.0,-78586.0,34405.0,-8072.0,29123.0,1865.0,90.23547005784366,0
